"country","stat_name","estimate","se","ci_lo","ci_hi","grouping"
"BE_2023","g_middle_wt_volshare",0.2326805808408,0.0550420281214643,0.12479820572273,0.34056295595887,"inc_noncap"
"BE_2023","g_middle_gini_nwx",0.731590068460223,0.0570748725852263,0.619723318193179,0.843456818727266,"inc_noncap"
"BE_2023","g_middle_gini_nw",0.590710631835486,0.0314994408327435,0.528971727803308,0.652449535867663,"inc_noncap"
"BE_2023","g_middle_cv2_nwx",4.0891955568212,4.23210783170611,-4.20573579332278,12.3841269069652,"inc_noncap"
"BE_2023","g_middle_cv2_nw",2.59695568059682,2.78576737294084,-2.86314837036723,8.05705973156087,"inc_noncap"
"BE_2023","g_middle_var_nwx",288933876163.763,460027420864.961,-612719868731.561,1190587621059.09,"inc_noncap"
"BE_2023","g_middle_var_nw",288047226725.737,454788317411.443,-603337875400.691,1179432328852.17,"inc_noncap"
"BE_2023","g_middle_d_gini",-0.140879436624737,0.0484100486501829,-0.235763131979096,-0.0459957412703789,"inc_noncap"
"BE_2023","g_middle_r_gini",0.807492849675225,0.0509912083187779,0.707550081370421,0.90743561798003,"inc_noncap"
"BE_2023","g_middle_d_cv2",-1.49223987622438,1.55587991599112,-4.54176451156697,1.55728475911821,"inc_noncap"
"BE_2023","g_middle_d_var",-886649438.025867,23109882348.1078,-46182018840.3171,44408719964.2654,"inc_noncap"
"BE_2023","g_top_wshare",0.334008223727511,0.00204989749925735,0.329990424628967,0.338026022826056,"inc_noncap"
"BE_2023","g_top_mean_nwx",502522.62094664,83786.0434174268,338301.975848483,666743.266044796,"inc_noncap"
"BE_2023","g_top_mean_nw",632178.326154609,76686.1560599633,481873.460277081,782483.192032137,"inc_noncap"
"BE_2023","g_top_mean_wt",129655.70520797,85909.8712124367,-38727.6423684061,298039.052784346,"inc_noncap"
"BE_2023","g_top_wt_over_nwx",0.258216535653861,0.268145928755901,-0.267349484707705,0.783782556015428,"inc_noncap"
"BE_2023","g_top_wt_volshare",0.448493333970644,0.117344540354898,0.218498034875044,0.678488633066243,"inc_noncap"
"BE_2023","g_top_gini_nwx",0.649999353590185,0.287887669325086,0.0857395217130158,1.21425918546735,"inc_noncap"
"BE_2023","g_top_gini_nw",0.527155351949424,0.0398754314349448,0.448999506336932,0.605311197561916,"inc_noncap"
"BE_2023","g_top_cv2_nwx",4.62213319799233,6.94350711996137,-8.98714075713196,18.2314071531166,"inc_noncap"
"BE_2023","g_top_cv2_nw",2.61486040242599,1.31441420502328,0.0386085605803714,5.19111224427161,"inc_noncap"
"BE_2023","g_top_var_nwx",1176020505197.44,1166098725828.83,-1109532997427.08,3461574007821.95,"inc_noncap"
"BE_2023","g_top_var_nw",1052055251801.33,888782588695.737,-689958622042.317,2794069125644.97,"inc_noncap"
"BE_2023","g_top_d_gini",-0.122844001640761,0.272803348974205,-0.657538565630203,0.41185056234868,"inc_noncap"
"BE_2023","g_top_r_gini",0.811019781690909,0.1858408375732,0.446771740047436,1.17526782333438,"inc_noncap"
"BE_2023","g_top_d_cv2",-2.00727279556634,6.70692479212104,-15.1528453881236,11.1382997969909,"inc_noncap"
"BE_2023","g_top_d_var",-123965253396.109,571321896042.232,-1243756169638.88,995825662846.667,"inc_noncap"
"BE_2023","did_gini",-0.203477540175116,0.293510135833686,-0.77875740640914,0.371802326058908,"inc_noncap"
"BE_2023","did_cv2",-3.01169464269532,7.18161958810747,-17.087669035386,11.0642797499953,"inc_noncap"
"BE_2023","did_var",79734212935.8607,576477699957.679,-1050162078981.19,1209630504852.91,"inc_noncap"
"BE_2023","rratio_gini",0.824943279460397,0.360980437842061,0.117421621289957,1.53246493763084,"inc_noncap"
"CY_2023","g_bottom_wshare",0.332321886297691,0.00391824895618794,0.324642118343562,0.340001654251819,"inc_noncap"
"CY_2023","g_bottom_mean_nwx",142872.586649776,34137.161157787,75963.7507805131,209781.422519038,"inc_noncap"
"CY_2023","g_bottom_mean_nw",214793.660523044,33967.0239725985,148218.293536751,281369.027509337,"inc_noncap"
"CY_2023","g_bottom_mean_wt",71921.0738732684,12835.007485398,46764.4592018882,97077.6885446486,"inc_noncap"
"CY_2023","g_bottom_wt_over_nwx",0.513081431097145,0.161722192090276,0.196105934600205,0.830056927594086,"inc_noncap"
"CY_2023","g_bottom_wt_volshare",0.209273176679087,0.0351350109093154,0.140408555296828,0.278137798061345,"inc_noncap"
"CY_2023","g_bottom_gini_nwx",1.01428250845752,0.138024892529127,0.743753719100431,1.28481129781461,"inc_noncap"
"CY_2023","g_bottom_gini_nw",0.698576187567616,0.0331028468875481,0.633694607668022,0.76345776746721,"inc_noncap"
"CY_2023","g_bottom_cv2_nwx",7.02805491165491,2.04484953835506,3.02014981647899,11.0359600068308,"inc_noncap"
"CY_2023","g_bottom_cv2_nw",3.56967508428695,0.996721877827132,1.61610020374577,5.52324996482813,"inc_noncap"
"CY_2023","g_bottom_var_nwx",147801324621.031,94765002920.0489,-37938081102.2646,333540730344.327,"inc_noncap"
"CY_2023","g_bottom_var_nw",168728676669.872,96498823978.3955,-20409018327.7829,357866371667.527,"inc_noncap"
"CY_2023","g_bottom_d_gini",-0.315706320889904,0.137480629932765,-0.585168355558124,-0.046244286221684,"inc_noncap"
"CY_2023","g_bottom_r_gini",0.691394425455078,0.0901117167535571,0.514775460618107,0.86801339029205,"inc_noncap"
"CY_2023","g_bottom_d_cv2",-3.45837982736796,1.58564446967647,-6.56624298793384,-0.350516666802074,"inc_noncap"
"CY_2023","g_bottom_d_var",20927352048.8411,14102699636.7207,-6713939239.13141,48568643336.8136,"inc_noncap"
"CY_2023","g_middle_wshare",0.333779264418356,0.00431103963628871,0.325329626731231,0.342228902105482,"inc_noncap"
"CY_2023","g_middle_mean_nwx",226034.554419586,28640.9904677357,169898.213102824,282170.895736348,"inc_noncap"
"CY_2023","g_middle_mean_nw",333386.372490094,28216.7558271046,278081.531068969,388691.213911219,"inc_noncap"
"CY_2023","g_middle_mean_wt",107351.818070508,16281.9852259075,75439.1270277289,139264.509113286,"inc_noncap"
"CY_2023","g_middle_wt_over_nwx",0.475990445375262,0.110639142543813,0.259137725989387,0.692843164761136,"inc_noncap"
"CY_2023","g_middle_wt_volshare",0.313817222788654,0.0447168183740905,0.226172258775437,0.401462186801872,"inc_noncap"
"CY_2023","g_middle_gini_nwx",0.90414443933044,0.116278941794522,0.676237713413177,1.1320511652477,"inc_noncap"
"CY_2023","g_middle_gini_nw",0.571428072949219,0.0361607964648246,0.500552911878162,0.642303234020275,"inc_noncap"
"CY_2023","g_middle_cv2_nwx",4.16204489618605,1.24209048858751,1.72754753855453,6.59654225381757,"inc_noncap"
"CY_2023","g_middle_cv2_nw",1.89720770467593,0.416406020374812,1.0810519047413,2.71336350461056,"inc_noncap"
"CY_2023","g_middle_var_nwx",211392013131.874,55966474953.4214,101697722223.168,321086304040.58,"inc_noncap"
"CY_2023","g_middle_var_nw",210636512873.105,59831984037.0257,93365824160.535,327907201585.676,"inc_noncap"
"CY_2023","g_middle_d_gini",-0.332716366381221,0.103503605604779,-0.535583433366588,-0.129849299395855,"inc_noncap"
"CY_2023","g_middle_r_gini",0.632910951506408,0.0680891295169748,0.499456257653137,0.766365645359678,"inc_noncap"
"CY_2023","g_middle_d_cv2",-2.26483719151012,1.01849406703371,-4.2610855628962,-0.268588820124047,"inc_noncap"
"CY_2023","g_middle_d_var",-755500258.769104,21179963300.5715,-42268228327.8892,40757227810.351,"inc_noncap"
"CY_2023","g_top_wshare",0.333898849283953,0.00242655809317901,0.329142795421322,0.338654903146584,"inc_noncap"
"CY_2023","g_top_mean_nwx",459218.44209657,47846.5873192394,365439.130950861,552997.75324228,"inc_noncap"
"CY_2023","g_top_mean_nw",622327.206881458,45338.2369858065,533464.262389277,711190.151373639,"inc_noncap"
"CY_2023","g_top_mean_wt",163108.764784887,27801.3805694585,108618.058868749,217599.470701026,"inc_noncap"
"CY_2023","g_top_wt_over_nwx",0.355724673737243,0.0866025909876667,0.185983595401416,0.52546575207307,"inc_noncap"
"CY_2023","g_top_wt_volshare",0.476909600532259,0.0528158087780114,0.373390615327357,0.580428585737161,"inc_noncap"
"CY_2023","g_top_gini_nwx",0.715232250578926,0.0756937060477416,0.566872586725352,0.863591914432499,"inc_noncap"
"CY_2023","g_top_gini_nw",0.506176639689917,0.0279240152319939,0.451445569835209,0.560907709544625,"inc_noncap"
"CY_2023","g_top_cv2_nwx",2.80948954541683,0.722488765358286,1.39341156531459,4.22556752551907,"inc_noncap"
"CY_2023","g_top_cv2_nw",1.49451206905013,0.329122505293563,0.849431958674747,2.13959217942551,"inc_noncap"
"CY_2023","g_top_var_nwx",595878905694.776,175255915833.121,252377310661.859,939380500727.692,"inc_noncap"
"CY_2023","g_top_var_nw",582102483245.528,178893837719.78,231470561314.759,932734405176.297,"inc_noncap"
"CY_2023","g_top_d_gini",-0.209055610889009,0.0734603050766425,-0.353037808839228,-0.0650734129387893,"inc_noncap"
"CY_2023","g_top_r_gini",0.707939006792546,0.07064099307802,0.569482660359627,0.846395353225465,"inc_noncap"
"CY_2023","g_top_d_cv2",-1.3149774763667,0.598125558519676,-2.48730357106527,-0.142651381668136,"inc_noncap"
"CY_2023","g_top_d_var",-13776422449.2472,63282664133.1308,-137810444150.184,110257599251.689,"inc_noncap"
"CY_2023","did_gini",-0.106650710000895,0.154256173342488,-0.408992809752172,0.195691389750381,"inc_noncap"
"CY_2023","did_cv2",-2.14340235100125,1.72414319569883,-5.52272301457097,1.23591831256846,"inc_noncap"
"CY_2023","did_var",34703774498.0883,65358095370.1689,-93398092427.4427,162805641423.619,"inc_noncap"
"CY_2023","rratio_gini",0.977036047299711,0.165137294936772,0.653366949223638,1.30070514537578,"inc_noncap"
"DE_2023","g_bottom_wshare",0.332071237648578,0.00313043673969435,0.325935581638777,0.338206893658379,"inc_noncap"
"DE_2023","g_bottom_mean_nwx",85156.4143199996,41580.9915142665,3657.67095203721,166655.157687962,"inc_noncap"
"DE_2023","g_bottom_mean_nw",172062.013067762,33744.5171498585,105922.759454039,238201.266681485,"inc_noncap"
"DE_2023","g_bottom_mean_wt",86905.5987477626,22289.5187624682,43218.1419733249,130593.0555222,"inc_noncap"
"DE_2023","g_bottom_wt_over_nwx",1.03717608727332,0.767951655637606,-0.468009157776389,2.54236133232303,"inc_noncap"
"DE_2023","g_bottom_wt_volshare",0.281775871246322,0.0565160110235906,0.171004489640084,0.39254725285256,"inc_noncap"
"DE_2023","g_bottom_gini_nwx",1.89868041036791,0.880951676715814,0.172015124004912,3.6253456967309,"inc_noncap"
"DE_2023","g_bottom_gini_nw",0.806483699164358,0.0249116689724504,0.757656827978355,0.855310570350361,"inc_noncap"
"DE_2023","g_bottom_cv2_nwx",61.0081710678836,224.579646179243,-379.167935443433,501.1842775792,"inc_noncap"
"DE_2023","g_bottom_cv2_nw",9.64775462218343,2.97027506135579,3.82601550192608,15.4694937424408,"inc_noncap"
"DE_2023","g_bottom_var_nwx",431356462135.763,225799203934.358,-11209977575.5783,873922901847.105,"inc_noncap"
"DE_2023","g_bottom_var_nw",286230851696.404,219014845339.12,-143038245168.271,715499948561.078,"inc_noncap"
"DE_2023","g_bottom_d_gini",-1.09219671120355,0.88686250492418,-2.83044722085494,0.646053798447845,"inc_noncap"
"DE_2023","g_bottom_r_gini",0.429835300499543,0.170180819958866,0.0962808933801658,0.763389707618921,"inc_noncap"
"DE_2023","g_bottom_d_cv2",-51.3604164457002,224.811774629615,-491.991494719745,389.270661828344,"inc_noncap"
"DE_2023","g_bottom_d_var",-145125610439.36,88186601540.33,-317971349458.406,27720128579.6871,"inc_noncap"
