"country","stat_name","estimate","se","ci_lo","ci_hi"
"AT_2023","baseline_3pct_atkinson1_bach1_naltmax",0.226591429266144,0.00925997653075396,0.208441875265866,0.244740983266422
"AT_2023","baseline_3pct_atkinson2_bach1_nw",0.999934541923262,6.66337088438846e-06,0.999921481716329,0.999947602130196
"AT_2023","baseline_3pct_atkinson2_bach1_nwx",0.999979103923287,1.53483259510707e-06,0.999976095651401,0.999982112195173
"AT_2023","baseline_3pct_atkinson2_bach1_ratio",0.999955437068605,6.0441539496363e-06,0.999943590526864,0.999967283610347
"AT_2023","baseline_3pct_atkinson2_bach1_ok",1,0,1,1
"AT_2023","baseline_3pct_atkinson2_bach1_keptmin",1,0,1,1
"AT_2023","baseline_3pct_atkinson2_bach1_naltmax",0.226591429266144,0.00925997653075396,0.208441875265866,0.244740983266422
"AT_2023","baseline_3pct_mu_ratio_nw",0.996203615948475,0.00152574320565641,0.993213159265388,0.999194072631562
"AT_2023","baseline_3pct_mu_ratio_nwx",-0.113897402471909,0.154015964852011,-0.41576869358185,0.187973888638033
"BE_2023","baseline_3pct_gini_nw",0.603788573368038,0.0208249203354601,0.562971729510537,0.64460541722554
"BE_2023","baseline_3pct_gini_nwx",0.769565574886265,0.142292528269542,0.490672219477962,1.04845893029457
"BE_2023","baseline_3pct_gini_ratio",0.784584131476083,0.100590178615939,0.587427381388843,0.981740881563323
"BE_2023","baseline_3pct_gini_ok",1,0.331058907144937,0.351124541995924,1.64887545800408
"BE_2023","baseline_3pct_gini_keptmin",1,0,1,1
"BE_2023","baseline_3pct_gini_naltmax",0,0,0,0
"BE_2023","baseline_3pct_gini_rsv_nw",0.602592073450142,0.0208001905225191,0.561823700026005,0.64336044687428
"BE_2023","baseline_3pct_gini_rsv_nwx",0.665046769495718,0.0287895119651294,0.608619326044064,0.721474212947372
"BE_2023","baseline_3pct_gini_rsv_ratio",0.906089170963692,0.0183208641314355,0.870180277266078,0.941998064661306
"BE_2023","baseline_3pct_gini_rsv_ok",1,0,1,1
"BE_2023","baseline_3pct_gini_rsv_keptmin",1,0,1,1
"BE_2023","baseline_3pct_gini_rsv_naltmax",0,0,0,0
"BE_2023","baseline_3pct_cv_nw",1.79371225497678,0.319307269990174,1.16787000579604,2.41955450415752
