"quantile","country","stat_name","estimate","se","ci_lo","ci_hi"
"iso10","LU_2023","iso_diff",0.0160331587765861,0.042265052165698,-0.0668063434681819,0.0988726610213541
"iso10","LV_2023","iso_nw",1.08896525557749,0.193202280492957,0.710288785811294,1.46764172534369
"iso10","LV_2023","iso_nwx",1.05788452741688,0.178536130625745,0.707953711390424,1.40781534344334
"iso10","LV_2023","iso_diff",0.0310807281606065,0.0653370058625121,-0.0969798033299173,0.15914125965113
"iso10","MT_2023","iso_nw",1.43723626242577,0.120753970357221,1.20055848052562,1.67391404432593
"iso10","MT_2023","iso_nwx",1.36880796507863,0.0993573263095679,1.17406760551188,1.56354832464538
"iso10","MT_2023","iso_diff",0.0684282973471428,0.0216545682378762,0.0259853436009054,0.11087125109338
"iso10","NL_2023","iso_nw",1.62629669360446,0.0530817168836053,1.5222565285126,1.73033685869633
"iso10","NL_2023","iso_nwx",1.62710631083265,0.0542377704446226,1.52080028076119,1.73341234090411
"iso10","NL_2023","iso_diff",-0.000809617228190973,0.0196345171000519,-0.0392932707442928,0.0376740362879108
"iso10","PT_2023","iso_nw",1.57115261471473,0.0529746006687488,1.46732239740398,1.67498283202548
"iso10","PT_2023","iso_nwx",1.57923628987585,0.0487577890551645,1.48367102332773,1.67480155642398
"iso10","PT_2023","iso_diff",-0.00808367516112414,0.0395537667579119,-0.0856090580066314,0.0694417076843832
"iso10","SI_2023","iso_nw",1.32195912165929,0.0611907970100685,1.20202515951956,1.44189308379903
"iso10","SI_2023","iso_nwx",1.45355554097452,0.0663815839781204,1.3234476363774,1.58366344557163
"iso10","SI_2023","iso_diff",-0.131596419315222,0.0428295039314078,-0.215542247020781,-0.0476505916096623
"iso10","SK_2023","iso_nw",0.67206027013011,0.0481063651191051,0.577771794496664,0.766348745763556
"iso10","SK_2023","iso_nwx",0.919959128865748,0.0726601156118228,0.777545302266575,1.06237295546492
"iso10","SK_2023","iso_diff",-0.247898858735638,0.0638573709604047,-0.373059305818031,-0.122738411653244
"iso50*","AT_2023","iso_nw",1.54368721523461,0.277935741628681,0.998933161642391,2.08844126882682
"iso50*","AT_2023","iso_nwx",2.43468373982882,0.369773127716369,1.70992840950474,3.15943907015291
"iso50*","AT_2023","iso_diff",-0.890996524594218,0.499911521928819,-1.8708231075747,0.0888300583862669
"iso50*","BE_2023","iso_nw",0.522837688745251,0.156757949264405,0.215592108187017,0.830083269303485
"iso50*","BE_2023","iso_nwx",0.713418760227576,0.168931165496848,0.382313675853754,1.0445238446014
"iso50*","BE_2023","iso_diff",-0.190581071482325,0.264239048545938,-0.708489606632363,0.327327463667713
