"country","stat_name","estimate","se","ci_lo","ci_hi","grouping","scenario"
"FR_2023","mld_wtkept_nw",0.981689967537637,0.00229367356159464,0.977194367356912,0.986185567718363,"occ","capped_3pct"
"FR_2023","mld_wtkept_nwx",0.880609719874449,0.00499907652240289,0.870811529890539,0.890407909858359,"occ","capped_3pct"
"FR_2023","mld_ngrp_nw",3,0,3,3,"occ","capped_3pct"
"FR_2023","mld_ngrp_nwx",3,0,3,3,"occ","capped_3pct"
"FR_2023","I_nw",0.615601366467253,0.0222385620038082,0.572013784939789,0.659188947994717,"occ","capped_3pct"
"FR_2023","I_nwx",0.488012326406002,0.0233874684099137,0.442172888322571,0.533851764489432,"occ","capped_3pct"
"FR_2023","d_I",0.127589040061252,0.012059317346005,0.103952778063082,0.151225302059421,"occ","capped_3pct"
"FR_2023","ms_gap_nw",1.219036627829,0.059615132051244,1.10219096900856,1.33588228664944,"occ","capped_3pct"
"FR_2023","ms_gap_nwx",1.20543309322036,0.0669821594448998,1.07414806070836,1.33671812573236,"occ","capped_3pct"
"FR_2023","d_ms_gap",0.0136035346086398,0.013360005768703,-0.0125820766980181,0.0397891459152978,"occ","capped_3pct"
"FR_2023","ms_wt_nw",0.0403522144394328,0.00204093177027084,0.036351988169702,0.0443524407091637,"occ","capped_3pct"
"FR_2023","I_top_rest_nw",0.384047932120456,0.0184795458856953,0.347828022184494,0.420267842056419,"occ","capped_3pct"
"FR_2023","I_top_rest_nwx",0.321492412525976,0.0182561471667143,0.285710364079216,0.357274460972736,"occ","capped_3pct"
"FR_2023","d_I_top_rest",0.0625555195944801,0.00963583860526546,0.0436692759281598,0.0814417632608004,"occ","capped_3pct"
"FR_2023","I_rest_bot_nw",0.472917439158998,0.0233137983768705,0.427222394340332,0.518612483977664,"occ","capped_3pct"
"FR_2023","I_rest_bot_nwx",0.363262213469557,0.023229765651534,0.31773187279255,0.408792554146564,"occ","capped_3pct"
"FR_2023","d_I_rest_bot",0.109655225689441,0.0116216120686393,0.086876866034908,0.132433585343974,"occ","capped_3pct"
"FR_2023","d_var_within",98041289472.3297,11462286790.0195,75575207363.8915,120507371580.768,"occ","capped_3pct"
"FR_2023","d_var_between",9071359495.3885,975483719.934169,7159411404.31753,10983307586.4595,"occ","capped_3pct"
"FR_2023","beta_nw",-0.581849763520902,0.0163943752245902,-0.613982738961099,-0.549716788080705,"occ","capped_3pct"
"FR_2023","beta_nwx",-0.573985371393018,0.0178887704043646,-0.609047361385573,-0.538923381400464,"occ","capped_3pct"
"FR_2023","I_norm_nw",0.756994221324061,0.0126833325193502,0.732134889586135,0.781853553061987,"occ","capped_3pct"
"FR_2023","I_norm_nwx",0.67471891232326,0.0135045524710677,0.648249989479967,0.701187835166553,"occ","capped_3pct"
"FR_2023","d_I_norm",0.0822753090008009,0.00752701956508928,0.0675223506532259,0.0970282673483759,"occ","capped_3pct"
"FR_2023","n_valid",11332,4337.37165504641,2830.75155610904,19833.248443891,"occ","capped_3pct"
"FR_2023","pct_valid",0.951309603760913,0.364117835379987,0.237638646416139,1.66498056110569,"occ","capped_3pct"
"GR_2023","cv2_total_nw",2.52862109149563,0.43540036152515,1.67523638290634,3.38200580008492,"occ","capped_3pct"
"GR_2023","cv2_within_nw",2.46403332531741,0.459847800676829,1.56273163599083,3.365335014644,"occ","capped_3pct"
"GR_2023","cv2_between_nw",0.0645877661782196,0.0516528373274258,-0.036651794983535,0.165827327339974,"occ","capped_3pct"
"GR_2023","cv2_total_nwx",4.12777229514024,1.33214171860236,1.51677452667962,6.73877006360087,"occ","capped_3pct"
"GR_2023","cv2_within_nwx",4.0716918770954,1.35090015046912,1.42392758217593,6.71945617201488,"occ","capped_3pct"
"GR_2023","cv2_between_nwx",0.0560804180448391,0.0718586430869002,-0.0847625224054852,0.196923358495164,"occ","capped_3pct"
"GR_2023","d_cv2_within",-1.60765855177799,0.992914336373957,-3.55377065107095,0.338453547514967,"occ","capped_3pct"
"GR_2023","d_cv2_between",0.00850734813338047,0.0284421667183788,-0.0472392986346419,0.0642539949014029,"occ","capped_3pct"
"GR_2023","cv2_share_between_nw",0.0256203453503969,0.0259230571807979,-0.025188846723967,0.0764295374247608,"occ","capped_3pct"
"GR_2023","cv2_share_between_nwx",0.0139126462196934,0.021998043227225,-0.0292035185056676,0.0570288109450544,"occ","capped_3pct"
"GR_2023","d_cv2_share_between",0.0117076991307035,0.00768266585845895,-0.003350325951876,0.0267657242132831,"occ","capped_3pct"
"GR_2023","var_total_nw",75947470782.6665,15063194104.2014,46423610338.4317,105471331226.901,"occ","capped_3pct"
"GR_2023","var_within_nw",74008183404.2667,14969424875.0843,44668110649.1015,103348256159.432,"occ","capped_3pct"
"GR_2023","var_between_nw",1939287378.39978,1921264175.78754,-1826390406.1438,5704965162.94336,"occ","capped_3pct"
"GR_2023","var_total_nwx",67022309998.2366,14763015056.4841,38086800487.5277,95957819508.9455,"occ","capped_3pct"
"GR_2023","var_within_nwx",66095286351.4283,14794104264.5468,37098841992.9165,95091730709.9401,"occ","capped_3pct"
"GR_2023","var_between_nwx",927023646.808274,1411544133.72012,-1839602855.28315,3693650148.8997,"occ","capped_3pct"
"GR_2023","var_share_between_nw",0.0256203453503969,0.0259230571807979,-0.025188846723967,0.0764295374247608,"occ","capped_3pct"
"GR_2023","var_share_between_nwx",0.0139126462196934,0.021998043227225,-0.0292035185056676,0.0570288109450544,"occ","capped_3pct"
"GR_2023","d_var_share_between",0.0117076991307035,0.00768266585845895,-0.003350325951876,0.0267657242132831,"occ","capped_3pct"
"GR_2023","gini_total_nw",0.589517116762049,0.0132297672351681,0.563586772981119,0.615447460542978,"occ","capped_3pct"
"GR_2023","gini_within_nw",0.567054733115954,0.0182500213032881,0.531284691361509,0.602824774870398,"occ","capped_3pct"
"GR_2023","gini_between_nw",0.0224623836460952,0.0160750745048827,-0.00904476238347489,0.0539695296756652,"occ","capped_3pct"
"GR_2023","gini_total_nwx",0.683161443758802,0.041835258646461,0.601164336811739,0.765158550705866,"occ","capped_3pct"
"GR_2023","gini_within_nwx",0.66537867886728,0.045128221190316,0.576927365334261,0.7538299924003,"occ","capped_3pct"
"GR_2023","gini_between_nwx",0.017782764891522,0.0193738478842069,-0.0201899769615236,0.0557555067445676,"occ","capped_3pct"
"GR_2023","d_gini_within",-0.0983239457513264,0.0388150309090449,-0.174401406333054,-0.0222464851695984,"occ","capped_3pct"
"GR_2023","d_gini_between",0.00467961875457317,0.00622674901977544,-0.00752480932418669,0.016884046833333,"occ","capped_3pct"
"GR_2023","gini_share_between_nw",0.0381006401555703,0.0268609093481948,-0.0145467421668915,0.0907480224780321,"occ","capped_3pct"
"GR_2023","gini_share_between_nwx",0.026026884697632,0.0280722347194729,-0.028994695352535,0.0810484647477989,"occ","capped_3pct"
"GR_2023","d_gini_share_between",0.0120737554579383,0.008079883455368,-0.00376281611458297,0.0279103270304596,"occ","capped_3pct"
"GR_2023","mld_within_nw",0.949990285095556,0.0457734217036961,0.860274378556312,1.0397061916348,"occ","capped_3pct"
"GR_2023","mld_between_nw",0.0290013691028824,0.0236604439959766,-0.0173731011292317,0.0753758393349964,"occ","capped_3pct"
"GR_2023","mld_within_nwx",1.08486311207314,0.0859186241706988,0.916462608698572,1.25326361544771,"occ","capped_3pct"
"GR_2023","mld_between_nwx",0.0239215349451828,0.0280722837717609,-0.0311001412474685,0.0789432111378342,"occ","capped_3pct"
"GR_2023","d_mld_within",-0.134872826977585,0.0649941094635184,-0.262261281526081,-0.00748437242908889,"occ","capped_3pct"
"GR_2023","d_mld_between",0.00507983415769953,0.00803634785558022,-0.0106714076392377,0.0208310759546368,"occ","capped_3pct"
"GR_2023","mld_wtkept_nw",0.992092570461612,0.00222564864734687,0.987730299112812,0.996454841810412,"occ","capped_3pct"
"GR_2023","mld_wtkept_nwx",0.834513921176543,0.0697766920626347,0.697751604733779,0.971276237619307,"occ","capped_3pct"
"GR_2023","mld_ngrp_nw",3,0,3,3,"occ","capped_3pct"
"GR_2023","mld_ngrp_nwx",3,0,3,3,"occ","capped_3pct"
"GR_2023","I_nw",0.377533258115579,0.0671618076773491,0.245896115067975,0.509170401163183,"occ","capped_3pct"
"GR_2023","I_nwx",0.254426936816691,0.0868198194511863,0.0842600906923654,0.424593782941016,"occ","capped_3pct"
"GR_2023","d_I",0.123106321298888,0.0599255915956195,0.005652161771474,0.240560480826302,"occ","capped_3pct"
"GR_2023","ms_gap_nw",0.733754166419623,0.230298179175558,0.282369735235529,1.18513859760372,"occ","capped_3pct"
"GR_2023","ms_gap_nwx",0.651945309055563,0.311454974261384,0.0414935595032506,1.26239705860787,"occ","capped_3pct"
"GR_2023","d_ms_gap",0.0818088573640597,0.114210107442887,-0.142042953223999,0.305660667952118,"occ","capped_3pct"
"GR_2023","ms_wt_nw",0.0252000286525443,0.00270214176696998,0.0199038307892831,0.0304962265158055,"occ","capped_3pct"
"GR_2023","I_top_rest_nw",0.249208509458475,0.0474898621513313,0.156128379641866,0.342288639275084,"occ","capped_3pct"
"GR_2023","I_top_rest_nwx",0.193998086708908,0.05899674343813,0.0783644695701728,0.309631703847642,"occ","capped_3pct"
"GR_2023","d_I_top_rest",0.0552104227495674,0.0395796078515096,-0.0223656086393914,0.132786454138526,"occ","capped_3pct"
"GR_2023","I_rest_bot_nw",0.22513904193154,0.0632361879312996,0.101196113586192,0.349081970276887,"occ","capped_3pct"
"GR_2023","I_rest_bot_nwx",0.146050818391457,0.0815306447294881,-0.0137492452783399,0.305850882061253,"occ","capped_3pct"
"GR_2023","d_I_rest_bot",0.0790882235400828,0.0646725001681477,-0.0476698767894867,0.205846323869652,"occ","capped_3pct"
"GR_2023","d_var_within",7912897052.83837,3589247859.65723,877971247.9102,14947822857.7665,"occ","capped_3pct"
"GR_2023","d_var_between",1012263731.59151,697923810.887099,-355666937.747204,2380194400.93022,"occ","capped_3pct"
"GR_2023","beta_nw",-0.502716711974476,0.0729646650642986,-0.645727455500501,-0.35970596844845,"occ","capped_3pct"
"GR_2023","beta_nwx",-0.537998202096327,0.0733675933932238,-0.681798685147046,-0.394197719045609,"occ","capped_3pct"
"GR_2023","I_norm_nw",0.585750653864647,0.0539438451875899,0.48002071729697,0.691480590432323,"occ","capped_3pct"
"GR_2023","I_norm_nwx",0.514802762740649,0.0675510112621881,0.38240278066676,0.647202744814537,"occ","capped_3pct"
"GR_2023","d_I_norm",0.0709478911239979,0.0436205150583612,-0.01454831839039,0.156444100638386,"occ","capped_3pct"
"GR_2023","n_valid",3170,1207.35436761541,803.585439473802,5536.4145605262,"occ","capped_3pct"
"GR_2023","pct_valid",0.880800222283968,0.335469399170716,0.223280199909364,1.53832024465857,"occ","capped_3pct"
"HR_2023","cv2_total_nw",1.79583727899879,0.310293359999464,1.18766229339984,2.40401226459774,"occ","capped_3pct"
"HR_2023","cv2_within_nw",1.75602317786741,0.312232245401776,1.14404797687993,2.36799837885489,"occ","capped_3pct"
"HR_2023","cv2_between_nw",0.039814101131381,0.0138892130315758,0.0125912435894924,0.0670369586732695,"occ","capped_3pct"
"HR_2023","cv2_total_nwx",2.34657871523711,0.434441817731922,1.49507275248254,3.19808467799168,"occ","capped_3pct"
"HR_2023","cv2_within_nwx",2.30330662343795,0.438163424716308,1.44450631099398,3.16210693588191,"occ","capped_3pct"
"HR_2023","cv2_between_nwx",0.0432720917991642,0.0182887216961912,0.00742619727462936,0.079117986323699,"occ","capped_3pct"
"HR_2023","d_cv2_within",-0.547283445570538,0.15098302564313,-0.843210175831072,-0.251356715310004,"occ","capped_3pct"
"HR_2023","d_cv2_between",-0.00345799066778322,0.00744622550874283,-0.0180525926649192,0.0111366113293527,"occ","capped_3pct"
"HR_2023","cv2_share_between_nw",0.0221707917369511,0.00960365368149764,0.00334763052121574,0.0409939529526865,"occ","capped_3pct"
"HR_2023","cv2_share_between_nwx",0.0184437697412452,0.00975830727982386,-0.000682512527209574,0.0375700520097,"occ","capped_3pct"
"HR_2023","d_cv2_share_between",0.00372702199570592,0.00339242641953916,-0.00292213378659083,0.0103761777780027,"occ","capped_3pct"
"HR_2023","var_total_nw",64762141859.7395,15209630289.3755,34951266492.5635,94573017226.9155,"occ","capped_3pct"
"HR_2023","var_within_nw",63326144511.2177,15157979752.7241,33616504195.8784,93035784826.5571,"occ","capped_3pct"
"HR_2023","var_between_nw",1435997348.52179,521479474.297591,413897578.89851,2458097118.14507,"occ","capped_3pct"
"HR_2023","var_total_nwx",59224679147.0753,15068977814.2758,29689482631.0947,88759875663.0559,"occ","capped_3pct"
"HR_2023","var_within_nwx",58132263789.3082,15048981885.3429,28636259294.036,87628268284.5804,"occ","capped_3pct"
"HR_2023","var_between_nwx",1092415357.76709,478616472.947982,154327070.78905,2030503644.74514,"occ","capped_3pct"
"HR_2023","var_share_between_nw",0.0221707917369511,0.00960365368149764,0.00334763052121574,0.0409939529526865,"occ","capped_3pct"
"HR_2023","var_share_between_nwx",0.0184437697412452,0.00975830727982386,-0.000682512527209574,0.0375700520097,"occ","capped_3pct"
"HR_2023","d_var_share_between",0.00372702199570592,0.00339242641953916,-0.00292213378659084,0.0103761777780027,"occ","capped_3pct"
"HR_2023","gini_total_nw",0.528890845784263,0.0158123428498689,0.49789865379852,0.559883037770006,"occ","capped_3pct"
"HR_2023","gini_within_nw",0.513573027451723,0.0157153232748684,0.48277099383298,0.544375061070465,"occ","capped_3pct"
"HR_2023","gini_between_nw",0.0153178183325408,0.00487292202633651,0.00576689116092128,0.0248687455041604,"occ","capped_3pct"
"HR_2023","gini_total_nwx",0.59342152043329,0.0161378431059026,0.561791347945721,0.625051692920859,"occ","capped_3pct"
"HR_2023","gini_within_nwx",0.578845120877328,0.0165634680489513,0.546380723501383,0.611309518253272,"occ","capped_3pct"
"HR_2023","gini_between_nwx",0.0145763995559626,0.00549214501166194,0.00381179533310522,0.02534100377882,"occ","capped_3pct"
"HR_2023","d_gini_within",-0.0652720934256052,0.00700780524621132,-0.0790073917081794,-0.051536795143031,"occ","capped_3pct"
"HR_2023","d_gini_between",0.000741418776578229,0.00229528818977244,-0.00375734607537574,0.0052401836285322,"occ","capped_3pct"
"HR_2023","gini_share_between_nw",0.0289603907936992,0.0090798630707003,0.0111638591751266,0.0467569224122718,"occ","capped_3pct"
"HR_2023","gini_share_between_nwx",0.0245642134042999,0.00920602769058428,0.00652039913075475,0.0426080276778451,"occ","capped_3pct"
"HR_2023","d_gini_share_between",0.00439617738939927,0.00390970972757415,-0.00326685367664606,0.0120592084554446,"occ","capped_3pct"
"HR_2023","mld_within_nw",0.608330216537921,0.038869598721204,0.532145803044361,0.68451463003148,"occ","capped_3pct"
"HR_2023","mld_between_nw",0.0191475545391128,0.00666052152847869,0.00609293234329453,0.032202176734931,"occ","capped_3pct"
"HR_2023","mld_within_nwx",0.690018936840658,0.0459119533101324,0.600031508352798,0.780006365328517,"occ","capped_3pct"
"HR_2023","mld_between_nwx",0.0182111382930409,0.00750833622800795,0.00349479928614529,0.0329274772999364,"occ","capped_3pct"
"HR_2023","d_mld_within",-0.0816887203027371,0.0185872546636173,-0.118119739443427,-0.0452577011620472,"occ","capped_3pct"
"HR_2023","d_mld_between",0.000936416246071903,0.00290114575209632,-0.00474982942803689,0.0066226619201807,"occ","capped_3pct"
"HR_2023","mld_wtkept_nw",0.984474395640634,0.00384093575519338,0.976946161560455,0.992002629720813,"occ","capped_3pct"
"HR_2023","mld_wtkept_nwx",0.887559655338119,0.00980571717075343,0.868340449683442,0.906778860992796,"occ","capped_3pct"
"HR_2023","mld_ngrp_nw",3,0,3,3,"occ","capped_3pct"
"HR_2023","mld_ngrp_nwx",3,0,3,3,"occ","capped_3pct"
"HR_2023","I_nw",0.356350420855298,0.0559176549834024,0.24675181708783,0.465949024622767,"occ","capped_3pct"
"HR_2023","I_nwx",0.289441425988019,0.0583913601818869,0.174994360031521,0.403888491944517,"occ","capped_3pct"
"HR_2023","d_I",0.0669089948672792,0.0349440731907608,-0.00158138858661187,0.13539937832117,"occ","capped_3pct"
"HR_2023","ms_gap_nw",0.604327894132522,0.0964481964162814,0.415289429156611,0.793366359108434,"occ","capped_3pct"
"HR_2023","ms_gap_nwx",0.597443455032256,0.118277124253972,0.365620291494471,0.829266618570041,"occ","capped_3pct"
"HR_2023","d_ms_gap",0.00688443910026641,0.0413687546730442,-0.0741983200589001,0.087967198259433,"occ","capped_3pct"
"HR_2023","ms_wt_nw",0.0414433265620661,0.00352169761668834,0.034540799233357,0.0483458538907753,"occ","capped_3pct"
"HR_2023","I_top_rest_nw",0.254177364058566,0.0402957590239213,0.17519767637168,0.333157051745452,"occ","capped_3pct"
"HR_2023","I_top_rest_nwx",0.228756038746534,0.0423971947692517,0.1456575369988,0.311854540494267,"occ","capped_3pct"
"HR_2023","d_I_top_rest",0.0254213253120322,0.0260661835906015,-0.0256683945255467,0.0765110451496111,"occ","capped_3pct"
"HR_2023","I_rest_bot_nw",0.196426988872707,0.0528320781229907,0.0928761157516457,0.299977861993769,"occ","capped_3pct"
"HR_2023","I_rest_bot_nwx",0.154007309188084,0.0540427896172442,0.0480834415382858,0.259931176837883,"occ","capped_3pct"
"HR_2023","d_I_rest_bot",0.0424196796846231,0.0333156277684734,-0.0228789507415847,0.107718310110831,"occ","capped_3pct"
"HR_2023","d_var_within",5193880721.90954,2685884820.46379,-70453526.1994829,10458214970.0186,"occ","capped_3pct"
"HR_2023","d_var_between",343581990.754695,185545186.613215,-20086575.0072058,707250556.516596,"occ","capped_3pct"
"HR_2023","beta_nw",-0.559925529027561,0.0367971442183599,-0.632047931695546,-0.487803126359575,"occ","capped_3pct"
"HR_2023","beta_nwx",-0.575366000790174,0.0404269708761231,-0.654602863707376,-0.496129137872973,"occ","capped_3pct"
"HR_2023","I_norm_nw",0.587393750246216,0.0366326831227709,0.515593691325585,0.659193809166847,"occ","capped_3pct"
"HR_2023","I_norm_nwx",0.548973180440731,0.0372580466306276,0.475947409044701,0.621998951836761,"occ","capped_3pct"
"HR_2023","d_I_norm",0.0384205698054853,0.0237811632171957,-0.00819051010021823,0.0850316497111888,"occ","capped_3pct"
"HR_2023","n_valid",1267.2,473.076491700866,339.970076266302,2194.4299237337,"occ","capped_3pct"
"HR_2023","pct_valid",0.876833646809957,0.3273430748647,0.235241220075144,1.51842607354477,"occ","capped_3pct"
"HU_2023","cv2_total_nw",2.83524108913322,0.289706210397567,2.26741691675399,3.40306526151245,"occ","capped_3pct"
"HU_2023","cv2_within_nw",2.62012754820232,0.284694645390133,2.06212604323766,3.17812905316698,"occ","capped_3pct"
"HU_2023","cv2_between_nw",0.215113540930898,0.0170373539626037,0.181720327164195,0.248506754697602,"occ","capped_3pct"
"HU_2023","cv2_total_nwx",3.36624803522349,0.361947185667178,2.65683155131583,4.07566451913116,"occ","capped_3pct"
"HU_2023","cv2_within_nwx",3.14388451399015,0.356630178617344,2.44488936390016,3.84287966408014,"occ","capped_3pct"
"HU_2023","cv2_between_nwx",0.222363521233343,0.0191371870887488,0.184854634539396,0.259872407927291,"occ","capped_3pct"
"HU_2023","d_cv2_within",-0.523756965787831,0.0785616622905413,-0.677737823877292,-0.369776107698371,"occ","capped_3pct"
"HU_2023","d_cv2_between",-0.00724998030244487,0.0048509724006105,-0.0167578862076415,0.00225792560275171,"occ","capped_3pct"
"HU_2023","cv2_share_between_nw",0.0758713421546313,0.00874838084674286,0.0587245156950153,0.0930181686142473,"occ","capped_3pct"
"HU_2023","cv2_share_between_nwx",0.0660567894194097,0.00824259756871723,0.049901298184724,0.0822122806540955,"occ","capped_3pct"
"HU_2023","d_cv2_share_between",0.00981455273522159,0.00154066065248167,0.00679485785635751,0.0128342476140857,"occ","capped_3pct"
"HU_2023","var_total_nw",47428904171.8192,5594150300.98182,36464369581.8948,58393438761.7435,"occ","capped_3pct"
"HU_2023","var_within_nw",43830409060.8587,5428172469.90764,33191191019.8397,54469627101.8777,"occ","capped_3pct"
"HU_2023","var_between_nw",3598495110.96049,336875618.533202,2938218898.63542,4258771323.28557,"occ","capped_3pct"
"HU_2023","var_total_nwx",44002752347.6369,5522544267.56056,33178565583.2182,54826939112.0556,"occ","capped_3pct"
"HU_2023","var_within_nwx",41096071181.8441,5376498894.28175,30558133349.0519,51634009014.6363,"occ","capped_3pct"
"HU_2023","var_between_nwx",2906681165.79281,297314206.335746,2323945321.37475,3489417010.21087,"occ","capped_3pct"
"HU_2023","var_share_between_nw",0.0758713421546313,0.00874838084674286,0.0587245156950153,0.0930181686142473,"occ","capped_3pct"
"HU_2023","var_share_between_nwx",0.0660567894194097,0.00824259756871723,0.049901298184724,0.0822122806540955,"occ","capped_3pct"
"HU_2023","d_var_share_between",0.00981455273522159,0.00154066065248167,0.0067948578563575,0.0128342476140857,"occ","capped_3pct"
"HU_2023","gini_total_nw",0.587161081778954,0.0067399173257906,0.573950843820404,0.600371319737503,"occ","capped_3pct"
"HU_2023","gini_within_nw",0.516326039566887,0.00641495558296449,0.503752726624277,0.528899352509497,"occ","capped_3pct"
"HU_2023","gini_between_nw",0.0708350422120668,0.00529229403300827,0.0604621459073705,0.081207938516763,"occ","capped_3pct"
"HU_2023","gini_total_nwx",0.623349360566186,0.00701569629277644,0.609598595832344,0.637100125300028,"occ","capped_3pct"
"HU_2023","gini_within_nwx",0.554104993735427,0.00690901251861638,0.540563329198939,0.567646658271915,"occ","capped_3pct"
"HU_2023","gini_between_nwx",0.0692443668307589,0.00563478718089514,0.0582001839562044,0.0802885497053134,"occ","capped_3pct"
"HU_2023","d_gini_within",-0.0377789541685398,0.00241895032103875,-0.0425200967977758,-0.0330378115393039,"occ","capped_3pct"
"HU_2023","d_gini_between",0.00159067538130784,0.00139330138476596,-0.00114019533283344,0.00432154609544912,"occ","capped_3pct"
"HU_2023","gini_share_between_nw",0.120639867492974,0.0084517813509755,0.104074376045062,0.137205358940886,"occ","capped_3pct"
"HU_2023","gini_share_between_nwx",0.111084351882652,0.00856783615873698,0.0942913930115275,0.127877310753776,"occ","capped_3pct"
"HU_2023","d_gini_share_between",0.0095555156103219,0.00215873440132978,0.00532439618371553,0.0137866350369283,"occ","capped_3pct"
"HU_2023","mld_within_nw",0.651247524263969,0.0184600636655234,0.615065799479543,0.687429249048395,"occ","capped_3pct"
"HU_2023","mld_between_nw",0.104172665785896,0.00861045577325787,0.0872961724703103,0.121049159101481,"occ","capped_3pct"
"HU_2023","mld_within_nwx",0.687478194477123,0.0200418643732319,0.648196140305588,0.726760248648657,"occ","capped_3pct"
"HU_2023","mld_between_nwx",0.0966983377366386,0.00882915746639704,0.0793931891025005,0.114003486370777,"occ","capped_3pct"
"HU_2023","d_mld_within",-0.0362306702131536,0.00835866213828338,-0.052613648004189,-0.0198476924221182,"occ","capped_3pct"
"HU_2023","d_mld_between",0.00747432804925703,0.0023074133700706,0.00295179784391866,0.0119968582545954,"occ","capped_3pct"
"HU_2023","mld_wtkept_nw",0.955427010984202,0.00338466921594294,0.948793059320954,0.96206096264745,"occ","capped_3pct"
"HU_2023","mld_wtkept_nwx",0.884668269107946,0.00522805435667136,0.87442128256887,0.894915255647022,"occ","capped_3pct"
"HU_2023","mld_ngrp_nw",3,0,3,3,"occ","capped_3pct"
"HU_2023","mld_ngrp_nwx",3,0,3,3,"occ","capped_3pct"
"HU_2023","I_nw",0.612029033939134,0.0219272105054291,0.569051701348493,0.655006366529775,"occ","capped_3pct"
"HU_2023","I_nwx",0.558295413090721,0.0226079840929801,0.51398376426848,0.602607061912962,"occ","capped_3pct"
"HU_2023","d_I",0.053733620848413,0.00959257831137509,0.0349321673581178,0.0725350743387082,"occ","capped_3pct"
"HU_2023","ms_gap_nw",1.20107515343281,0.0385100957847479,1.12559536569471,1.27655494117092,"occ","capped_3pct"
"HU_2023","ms_gap_nwx",1.21134255747218,0.0412218017484437,1.13054782604523,1.29213728889913,"occ","capped_3pct"
"HU_2023","d_ms_gap",-0.0102674040393723,0.0110872718941498,-0.0319984569519058,0.0114636488731613,"occ","capped_3pct"
"HU_2023","ms_wt_nw",0.0378981842718751,0.00188023968176228,0.034212914495621,0.0415834540481291,"occ","capped_3pct"
"HU_2023","I_top_rest_nw",0.415626058344713,0.0161809898090993,0.383911318318878,0.447340798370548,"occ","capped_3pct"
"HU_2023","I_top_rest_nwx",0.38469286519193,0.0167341318346927,0.351893966795933,0.417491763587928,"occ","capped_3pct"
"HU_2023","d_I_top_rest",0.0309331931527825,0.00728672628741554,0.0166512096294481,0.045215176676117,"occ","capped_3pct"
"HU_2023","I_rest_bot_nw",0.445785102051893,0.0247619820710859,0.397251617192565,0.494318586911221,"occ","capped_3pct"
"HU_2023","I_rest_bot_nwx",0.394494032376173,0.0250221210692464,0.34545067508045,0.443537389671896,"occ","capped_3pct"
"HU_2023","d_I_rest_bot",0.0512910696757201,0.0105564627228789,0.0306004027388775,0.0719817366125627,"occ","capped_3pct"
"HU_2023","d_var_within",2734337879.01457,413985682.932546,1922925940.46678,3545749817.56236,"occ","capped_3pct"
"HU_2023","d_var_between",691813945.167686,82311000.0676546,530484385.035083,853143505.300289,"occ","capped_3pct"
"HU_2023","beta_nw",-0.608026045612425,0.0168016828896783,-0.640957344076195,-0.575094747148656,"occ","capped_3pct"
"HU_2023","beta_nwx",-0.61096481471887,0.0174747818072954,-0.645215387061169,-0.576714242376571,"occ","capped_3pct"
"HU_2023","I_norm_nw",0.758728253182239,0.0133339048601847,0.732593799656277,0.784862706708201,"occ","capped_3pct"
"HU_2023","I_norm_nwx",0.725813412441619,0.0146023889918971,0.697192730017501,0.754434094865738,"occ","capped_3pct"
"HU_2023","d_I_norm",0.0329148407406195,0.00632398267929008,0.020519834689211,0.0453098467920281,"occ","capped_3pct"
"HU_2023","n_valid",6190,2567.65064192931,1157.40474181855,11222.5952581814,"occ","capped_3pct"
"HU_2023","pct_valid",0.887455197132616,0.368121955832159,0.165936163701584,1.60897423056365,"occ","capped_3pct"
"LT_2023","cv2_total_nw",12.978261197538,5.39973937968348,2.39477201335841,23.5617503817177,"occ","capped_3pct"
"LT_2023","cv2_within_nw",12.8599514785782,5.3458948764468,2.38199752074244,23.3379054364139,"occ","capped_3pct"
"LT_2023","cv2_between_nw",0.118309718959871,0.0728512959319614,-0.0244788210667739,0.261098258986515,"occ","capped_3pct"
"LT_2023","cv2_total_nwx",17.0581323300529,7.09478588222176,3.15235200089828,30.9639126592076,"occ","capped_3pct"
"LT_2023","cv2_within_nwx",16.9377758884465,7.03532559788556,3.1485377165908,30.7270140603022,"occ","capped_3pct"
"LT_2023","cv2_between_nwx",0.12035644160643,0.0834854033474726,-0.0432749489546167,0.283987832167476,"occ","capped_3pct"
"LT_2023","d_cv2_within",-4.07782440986833,1.75558134664696,-7.51876384929637,-0.636884970440282,"occ","capped_3pct"
"LT_2023","d_cv2_between",-0.00204672264655903,0.0137156022524972,-0.0289293030614536,0.0248358577683356,"occ","capped_3pct"
"LT_2023","cv2_share_between_nw",0.00911824457225997,0.00850055998359415,-0.00754285299558457,0.0257793421401045,"occ","capped_3pct"
"LT_2023","cv2_share_between_nwx",0.00704734184554065,0.00827693939526198,-0.00917545936917283,0.0232701430602541,"occ","capped_3pct"
"LT_2023","d_cv2_share_between",0.00207090272671933,0.00128048745516061,-0.00043885268539547,0.00458065813883412,"occ","capped_3pct"
"LT_2023","var_total_nw",204509019523.236,144949205576.968,-79591423407.6218,488609462454.094,"occ","capped_3pct"
"LT_2023","var_within_nw",202644728508.155,143101559540.498,-77834328191.2205,483123785207.531,"occ","capped_3pct"
"LT_2023","var_between_nw",1864291015.08092,2065095315.51982,-2183295803.33793,5911877833.49977,"occ","capped_3pct"
"LT_2023","var_total_nwx",196193468785.523,145828000568.533,-89629412328.8018,482016349899.848,"occ","capped_3pct"
