"country","stat_name","estimate","se","ci_lo","ci_hi"
"AT_2011","gradient_ge_mld_bach1_ok",1,0,1,1
"AT_2011","gradient_ge_mld_bach1_keptmin",1,0,1,1
"AT_2011","gradient_ge_mld_bach1_naltmax",0.0951366860298203,0.00901761531337358,0.0774621600156081,0.112811212044033
"AT_2011","gradient_atkinson05_bach1_nw",0.513974246581153,0.048847850140455,0.418232460305861,0.609716032856445
"AT_2011","gradient_atkinson05_bach1_nwx",0.536339704716854,0.0546073790870708,0.429309241706195,0.643370167727512
"AT_2011","gradient_atkinson05_bach1_ratio",0.958720064694607,0.00759096808694229,0.9438417672442,0.973598362145014
"AT_2011","gradient_atkinson05_bach1_ok",1,0,1,1
"AT_2011","gradient_atkinson05_bach1_keptmin",1,0,1,1
"AT_2011","gradient_atkinson05_bach1_naltmax",0.0951366860298203,0.00901761531337358,0.0774621600156081,0.112811212044033
"AT_2011","gradient_atkinson1_bach1_nw",0.883957761502402,0.0213335803424977,0.842143944031106,0.925771578973698
"AT_2011","gradient_atkinson1_bach1_nwx",0.91317315334105,0.0193399318673852,0.875266886880975,0.951079419801125
"AT_2011","gradient_atkinson1_bach1_ratio",0.967968386379899,0.00370040298983187,0.960715596519828,0.975221176239969
"AT_2011","gradient_atkinson1_bach1_ok",1,0,1,1
"AT_2011","gradient_atkinson1_bach1_keptmin",1,0,1,1
"AT_2011","gradient_atkinson1_bach1_naltmax",0.0951366860298203,0.00901761531337358,0.0774621600156081,0.112811212044033
"AT_2011","gradient_atkinson2_bach1_nw",0.999934940433055,1.4144943911075e-05,0.99990721634299,0.999962664523121
"AT_2011","gradient_atkinson2_bach1_nwx",0.999947414541528,1.15366418030816e-05,0.999924802723594,0.999970026359462
"AT_2011","gradient_atkinson2_bach1_ratio",0.999987525216712,3.24425818146432e-06,0.999981166470676,0.999993883962748
"AT_2011","gradient_atkinson2_bach1_ok",1,0,1,1
"AT_2011","gradient_atkinson2_bach1_keptmin",1,0,1,1
"AT_2011","gradient_atkinson2_bach1_naltmax",0.0951366860298203,0.00901761531337358,0.0774621600156081,0.112811212044033
"AT_2011","gradient_mu_ratio_nw",0.98616600012479,0.00849813664381654,0.96950965230291,1.00282234794667
"AT_2011","gradient_mu_ratio_nwx",0.884881426336006,0.0344280940648645,0.817402361968872,0.95236049070314
"EE_2013","gradient_gini_nw",0.690164572112359,0.00409472454700771,0.682138912000223,0.698190232224494
"EE_2013","gradient_gini_nwx",0.732870647818175,0.00373112337600693,0.725557646001202,0.740183649635149
"EE_2013","gradient_gini_ratio",0.941725316351832,0.00122377023855689,0.939326726684261,0.944123906019404
"EE_2013","gradient_gini_ok",1,0,1,1
"EE_2013","gradient_gini_keptmin",1,0,1,1
"EE_2013","gradient_gini_naltmax",0,0,0,0
"EE_2013","gradient_gini_rsv_nw",0.68766481463859,0.00409399570840137,0.679640583050124,0.695689046227057
"EE_2013","gradient_gini_rsv_nwx",0.703240858037892,0.00376598221111319,0.69585953290411,0.710622183171674
"EE_2013","gradient_gini_rsv_ratio",0.977849191961882,0.000976038479532862,0.975936156541997,0.979762227381766
"EE_2013","gradient_gini_rsv_ok",1,0,1,1
"EE_2013","gradient_gini_rsv_keptmin",1,0,1,1
"EE_2013","gradient_gini_rsv_naltmax",0,0,0,0
"EE_2013","gradient_cv_nw",3.70523327171446,0.0632239063493923,3.58131441526965,3.82915212815926
"EE_2013","gradient_cv_nwx",4.11727768588555,0.0755366896225362,3.96922577422538,4.26532959754573
"EE_2013","gradient_cv_ratio",0.899938319998906,0.0021266370880368,0.895770111306354,0.904106528691458
"EE_2013","gradient_cv_ok",1,0,1,1
"EE_2013","gradient_cv_keptmin",1,0,1,1
"EE_2013","gradient_cv_naltmax",0,0,0,0
"EE_2013","gradient_top10_nw",0.556753980403238,0.00564497753677265,0.545689824431164,0.567818136375313
"EE_2013","gradient_top10_nwx",0.578820267676575,0.00511366303341066,0.56879748813109,0.58884304722206
"EE_2013","gradient_top10_ratio",0.961870729029615,0.00204198551824516,0.957868437413855,0.965873020645376
"EE_2013","gradient_top10_ok",1,0,1,1
