"country","stat_name","estimate","se","ci_lo","ci_hi","grouping"
"LU_2010","mld_ngrp_nw",2,0,2,2,"educ"
"LU_2010","mld_ngrp_nwx",2,0,2,2,"educ"
"LU_2010","I_nw",0.220259068152117,0.0119655093048292,0.196806669914652,0.243711466389582,"educ"
"LU_2010","I_nwx",0.224163763764332,0.0157147595573708,0.193362835031885,0.254964692496778,"educ"
"LU_2010","d_I",-0.00390469561221465,0.00623859140706744,-0.0161323347700668,0.00832294354563753,"educ"
"LU_2010","n_valid",947,0,947,947,"educ"
"LU_2010","pct_valid",1,0,1,1,"educ"
"SK_2010","cv2_total_nw",1.12650164143909,0.0404917701444352,1.047137771956,1.20586551092218,"educ"
"SK_2010","cv2_within_nw",1.09423385231667,0.0377305950956343,1.02028188592923,1.16818581870411,"educ"
"SK_2010","cv2_between_nw",0.0322677891224206,0.0046705031432411,0.023113602961668,0.0414219752831731,"educ"
"SK_2010","cv2_total_nwx",2.07321237758948,0.11322198907549,1.85129727900152,2.29512747617744,"educ"
"SK_2010","cv2_within_nwx",2.03191172448991,0.113893978887795,1.80867952586983,2.25514392310999,"educ"
"SK_2010","cv2_between_nwx",0.0413006530995683,0.00802952994524177,0.0255627744068944,0.0570385317922422,"educ"
"SK_2010","d_cv2_within",-0.937677872173242,0.105678199286284,-1.14480714277436,-0.730548601572124,"educ"
"SK_2010","d_cv2_between",-0.0090328639771477,0.00370388537586092,-0.0162924793138351,-0.00177324864046029,"educ"
"SK_2010","cv2_share_between_nw",0.0286076694896327,0.0035924635841218,0.021566440864754,0.0356488981145115,"educ"
"SK_2010","cv2_share_between_nwx",0.0199712471604806,0.004046898411455,0.0120393262740288,0.0279031680469324,"educ"
"SK_2010","d_cv2_share_between",0.00863642232915213,0.00162083788129599,0.00545958008181199,0.0118132645764923,"educ"
"SK_2010","var_total_nw",6992926926.76667,257987306.380701,6487271806.2605,7498582047.27285,"educ"
"SK_2010","var_within_nw",6792489390.51301,235362224.048459,6331179431.37803,7253799349.64799,"educ"
"SK_2010","var_between_nw",200437536.253662,30293818.6964565,141061651.608607,259813420.898716,"educ"
"SK_2010","var_total_nwx",9330298870.87825,404651498.497693,8537181933.82277,10123415807.9337,"educ"
"SK_2010","var_within_nwx",9144076956.67268,401667774.056745,8356808119.52146,9931345793.8239,"educ"
"SK_2010","var_between_nwx",186221914.20557,37924004.4905421,111890865.404107,260552963.007032,"educ"
"SK_2010","var_share_between_nw",0.0286076694896327,0.0035924635841218,0.021566440864754,0.0356488981145115,"educ"
"SK_2010","var_share_between_nwx",0.0199712471604806,0.004046898411455,0.0120393262740288,0.0279031680469324,"educ"
